CaseStudy_ID,Question_ID,Answer,Sample_ID,Model_name,Model_return,Info_check,Report_name,Authors,Google.Folder,Data,Task.Category
Covid_CCI_11,1,B,Covid_CCI_11B,o1-2024-12-17,B,Yes,Covid_CCI_11B.gpt-5.6-sol.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11B,gpt-5.6-sol,B,Yes,Covid_CCI_11B.gpt-5.6-sol.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11B,claude-opus-5,B,Yes,Covid_CCI_11B.gpt-5.6-sol.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11B,o1-2024-12-17,B,Yes,Covid_CCI_11B.gemini-3.6-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11B,gpt-5.6-sol,B,Yes,Covid_CCI_11B.gemini-3.6-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11B,claude-opus-5,B,Yes,Covid_CCI_11B.gemini-3.6-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11B,o1-2024-12-17,B,Yes,Covid_CCI_11B.claude-opus-5.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11B,gpt-5.6-sol,B,Yes,Covid_CCI_11B.claude-opus-5.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11B,claude-opus-5,B,Yes,Covid_CCI_11B.claude-opus-5.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11C,o1-2024-12-17,E,No,Covid_CCI_11C.o1-2024-12-17.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11C,gpt-5.6-sol,B,No,Covid_CCI_11C.o1-2024-12-17.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11C,claude-opus-5,B,No,Covid_CCI_11C.o1-2024-12-17.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11C,o1-2024-12-17,E,No,Covid_CCI_11C.gpt-5.6-sol.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11C,gpt-5.6-sol,B,No,Covid_CCI_11C.gpt-5.6-sol.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11C,claude-opus-5,B,No,Covid_CCI_11C.gpt-5.6-sol.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11C,o1-2024-12-17,A,Yes,Covid_CCI_11C.gemini-3.6-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11C,gpt-5.6-sol,A,Yes,Covid_CCI_11C.gemini-3.6-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11C,claude-opus-5,A,Yes,Covid_CCI_11C.gemini-3.6-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11C,o1-2024-12-17,E,No,Covid_CCI_11C.claude-opus-5.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11C,gpt-5.6-sol,C,No,Covid_CCI_11C.claude-opus-5.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11C,claude-opus-5,B,No,Covid_CCI_11C.claude-opus-5.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11D,o1-2024-12-17,A,Yes,Covid_CCI_11D.o1-2024-12-17.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11D,gpt-5.6-sol,A,Yes,Covid_CCI_11D.o1-2024-12-17.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11D,claude-opus-5,A,Yes,Covid_CCI_11D.o1-2024-12-17.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11D,o1-2024-12-17,A,Yes,Covid_CCI_11D.gpt-5.6-sol.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11D,gpt-5.6-sol,A,Yes,Covid_CCI_11D.gpt-5.6-sol.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11D,claude-opus-5,A,Yes,Covid_CCI_11D.gpt-5.6-sol.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11D,o1-2024-12-17,B,Yes,Covid_CCI_11D.gemini-3.6-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11D,gpt-5.6-sol,B,Yes,Covid_CCI_11D.gemini-3.6-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11D,claude-opus-5,B,Yes,Covid_CCI_11D.gemini-3.6-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11D,o1-2024-12-17,B,Yes,Covid_CCI_11D.claude-opus-5.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11D,gpt-5.6-sol,B,Yes,Covid_CCI_11D.claude-opus-5.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11D,claude-opus-5,B,Yes,Covid_CCI_11D.claude-opus-5.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11A,o1-2024-12-17,C,Yes,Covid_CCI_11A.o1-2024-12-17.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11A,gpt-5.6-sol,C,No,Covid_CCI_11A.o1-2024-12-17.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11A,claude-opus-5,C,No,Covid_CCI_11A.o1-2024-12-17.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11A,o1-2024-12-17,D,Yes,Covid_CCI_11A.gpt-5.6-sol.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11A,gpt-5.6-sol,D,No,Covid_CCI_11A.gpt-5.6-sol.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11A,claude-opus-5,C,No,Covid_CCI_11A.gpt-5.6-sol.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11A,o1-2024-12-17,D,Yes,Covid_CCI_11A.gemini-3.6-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11A,gpt-5.6-sol,A,Yes,Covid_CCI_11A.gemini-3.6-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11A,claude-opus-5,D,Yes,Covid_CCI_11A.gemini-3.6-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11A,o1-2024-12-17,D,Yes,Covid_CCI_11A.claude-opus-5.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11A,gpt-5.6-sol,D,Yes,Covid_CCI_11A.claude-opus-5.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11A,claude-opus-5,D,Yes,Covid_CCI_11A.claude-opus-5.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11B,o1-2024-12-17,A,Yes,Covid_CCI_11B.o1-2024-12-17.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11B,gpt-5.6-sol,A,No,Covid_CCI_11B.o1-2024-12-17.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11B,claude-opus-5,A,Yes,Covid_CCI_11B.o1-2024-12-17.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11B,o1-2024-12-17,A,Yes,Covid_CCI_11B.gpt-5.6-sol.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11B,gpt-5.6-sol,A,Yes,Covid_CCI_11B.gpt-5.6-sol.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11B,claude-opus-5,A,Yes,Covid_CCI_11B.gpt-5.6-sol.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11B,o1-2024-12-17,A,Yes,Covid_CCI_11B.gemini-3.6-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11B,gpt-5.6-sol,A,Yes,Covid_CCI_11B.gemini-3.6-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11B,claude-opus-5,A,No,Covid_CCI_11B.gemini-3.6-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11B,o1-2024-12-17,A,Yes,Covid_CCI_11B.claude-opus-5.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11B,gpt-5.6-sol,A,Yes,Covid_CCI_11B.claude-opus-5.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11B,claude-opus-5,A,Yes,Covid_CCI_11B.claude-opus-5.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11C,o1-2024-12-17,E,Yes,Covid_CCI_11C.o1-2024-12-17.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11C,gpt-5.6-sol,D,No,Covid_CCI_11C.o1-2024-12-17.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11C,claude-opus-5,D,Yes,Covid_CCI_11C.o1-2024-12-17.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11C,o1-2024-12-17,D,Yes,Covid_CCI_11C.gpt-5.6-sol.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11C,gpt-5.6-sol,D,No,Covid_CCI_11C.gpt-5.6-sol.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11C,claude-opus-5,D,No,Covid_CCI_11C.gpt-5.6-sol.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11C,o1-2024-12-17,A,Yes,Covid_CCI_11C.gemini-3.6-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11C,gpt-5.6-sol,A,Yes,Covid_CCI_11C.gemini-3.6-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11C,claude-opus-5,A,Yes,Covid_CCI_11C.gemini-3.6-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11C,o1-2024-12-17,D,Yes,Covid_CCI_11C.claude-opus-5.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11C,gpt-5.6-sol,D,No,Covid_CCI_11C.claude-opus-5.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11C,claude-opus-5,D,No,Covid_CCI_11C.claude-opus-5.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11D,o1-2024-12-17,A,Yes,Covid_CCI_11D.o1-2024-12-17.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11D,gpt-5.6-sol,A,Yes,Covid_CCI_11D.o1-2024-12-17.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11D,claude-opus-5,A,Yes,Covid_CCI_11D.o1-2024-12-17.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11D,o1-2024-12-17,A,Yes,Covid_CCI_11D.gpt-5.6-sol.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11D,gpt-5.6-sol,A,Yes,Covid_CCI_11D.gpt-5.6-sol.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11D,claude-opus-5,A,Yes,Covid_CCI_11D.gpt-5.6-sol.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11D,o1-2024-12-17,A,Yes,Covid_CCI_11D.gemini-3.6-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11D,gpt-5.6-sol,A,Yes,Covid_CCI_11D.gemini-3.6-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11D,claude-opus-5,A,Yes,Covid_CCI_11D.gemini-3.6-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11D,o1-2024-12-17,A,Yes,Covid_CCI_11D.claude-opus-5.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11D,gpt-5.6-sol,A,Yes,Covid_CCI_11D.claude-opus-5.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11D,claude-opus-5,A,Yes,Covid_CCI_11D.claude-opus-5.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11A,o1-2024-12-17,C,Yes,Covid_CCI_11A.o1-2024-12-17.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11A,gpt-5.6-sol,C,Yes,Covid_CCI_11A.o1-2024-12-17.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11A,claude-opus-5,C,Yes,Covid_CCI_11A.o1-2024-12-17.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11A,o1-2024-12-17,C,Yes,Covid_CCI_11A.gpt-5.6-sol.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11A,gpt-5.6-sol,C,Yes,Covid_CCI_11A.gpt-5.6-sol.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11A,claude-opus-5,C,Yes,Covid_CCI_11A.gpt-5.6-sol.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11A,o1-2024-12-17,A,Yes,Covid_CCI_11A.gemini-3.6-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11A,gpt-5.6-sol,A,Yes,Covid_CCI_11A.gemini-3.6-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11A,claude-opus-5,A,Yes,Covid_CCI_11A.gemini-3.6-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11A,o1-2024-12-17,A,Yes,Covid_CCI_11A.claude-opus-5.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11A,gpt-5.6-sol,A,Yes,Covid_CCI_11A.claude-opus-5.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11A,claude-opus-5,A,Yes,Covid_CCI_11A.claude-opus-5.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11B,o1-2024-12-17,D,Yes,Covid_CCI_11B.o1-2024-12-17.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11B,gpt-5.6-sol,D,Yes,Covid_CCI_11B.o1-2024-12-17.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11B,claude-opus-5,D,Yes,Covid_CCI_11B.o1-2024-12-17.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11B,o1-2024-12-17,D,Yes,Covid_CCI_11B.gpt-5.6-sol.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11B,gpt-5.6-sol,D,Yes,Covid_CCI_11B.gpt-5.6-sol.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11B,claude-opus-5,D,Yes,Covid_CCI_11B.gpt-5.6-sol.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11B,o1-2024-12-17,D,Yes,Covid_CCI_11B.gemini-3.6-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11B,gpt-5.6-sol,D,Yes,Covid_CCI_11B.gemini-3.6-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11B,claude-opus-5,D,Yes,Covid_CCI_11B.gemini-3.6-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11B,o1-2024-12-17,D,Yes,Covid_CCI_11B.claude-opus-5.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11B,gpt-5.6-sol,D,Yes,Covid_CCI_11B.claude-opus-5.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11B,claude-opus-5,D,Yes,Covid_CCI_11B.claude-opus-5.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11C,o1-2024-12-17,C,Yes,Covid_CCI_11C.o1-2024-12-17.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11C,gpt-5.6-sol,C,Yes,Covid_CCI_11C.o1-2024-12-17.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11C,claude-opus-5,C,Yes,Covid_CCI_11C.o1-2024-12-17.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11C,o1-2024-12-17,E,Yes,Covid_CCI_11C.gpt-5.6-sol.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11C,gpt-5.6-sol,C,Yes,Covid_CCI_11C.gpt-5.6-sol.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11C,claude-opus-5,C,Yes,Covid_CCI_11C.gpt-5.6-sol.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11C,o1-2024-12-17,A,Yes,Covid_CCI_11C.gemini-3.6-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11C,gpt-5.6-sol,D,Yes,Covid_CCI_11C.gemini-3.6-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11C,claude-opus-5,D,Yes,Covid_CCI_11C.gemini-3.6-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11C,o1-2024-12-17,C,Yes,Covid_CCI_11C.claude-opus-5.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11C,gpt-5.6-sol,C,Yes,Covid_CCI_11C.claude-opus-5.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11C,claude-opus-5,C,Yes,Covid_CCI_11C.claude-opus-5.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11D,o1-2024-12-17,B,Yes,Covid_CCI_11D.o1-2024-12-17.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11D,gpt-5.6-sol,D,Yes,Covid_CCI_11D.o1-2024-12-17.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11D,claude-opus-5,D,Yes,Covid_CCI_11D.o1-2024-12-17.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11D,o1-2024-12-17,D,Yes,Covid_CCI_11D.gpt-5.6-sol.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11D,gpt-5.6-sol,D,Yes,Covid_CCI_11D.gpt-5.6-sol.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11D,claude-opus-5,D,Yes,Covid_CCI_11D.gpt-5.6-sol.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11D,o1-2024-12-17,D,Yes,Covid_CCI_11D.gemini-3.6-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11D,gpt-5.6-sol,D,Yes,Covid_CCI_11D.gemini-3.6-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11D,claude-opus-5,D,Yes,Covid_CCI_11D.gemini-3.6-flash.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11D,o1-2024-12-17,D,Yes,Covid_CCI_11D.claude-opus-5.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11D,gpt-5.6-sol,D,Yes,Covid_CCI_11D.claude-opus-5.txt,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11D,claude-opus-5,D,Yes,Covid_CCI_11D.claude-opus-5.txt,YC,CCI,Covid,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3A,o1-2024-12-17,C,Yes,Kidney_Pathway_3A.o1-2024-12-17.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3A,gpt-5.6-sol,A,No,Kidney_Pathway_3A.o1-2024-12-17.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3A,claude-opus-5,A,No,Kidney_Pathway_3A.o1-2024-12-17.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3A,o1-2024-12-17,A,Yes,Kidney_Pathway_3A.gpt-5.6-sol.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3A,gpt-5.6-sol,A,Yes,Kidney_Pathway_3A.gpt-5.6-sol.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3A,claude-opus-5,A,Yes,Kidney_Pathway_3A.gpt-5.6-sol.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3A,o1-2024-12-17,A,Yes,Kidney_Pathway_3A.gemini-3.6-flash.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3A,gpt-5.6-sol,A,Yes,Kidney_Pathway_3A.gemini-3.6-flash.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3A,claude-opus-5,A,Yes,Kidney_Pathway_3A.gemini-3.6-flash.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3A,o1-2024-12-17,A,Yes,Kidney_Pathway_3A.claude-opus-5.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3A,gpt-5.6-sol,A,Yes,Kidney_Pathway_3A.claude-opus-5.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3A,claude-opus-5,A,Yes,Kidney_Pathway_3A.claude-opus-5.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3B,o1-2024-12-17,A,Yes,Kidney_Pathway_3B.o1-2024-12-17.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3B,gpt-5.6-sol,A,No,Kidney_Pathway_3B.o1-2024-12-17.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3B,claude-opus-5,C,Yes,Kidney_Pathway_3B.o1-2024-12-17.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3B,o1-2024-12-17,A,Yes,Kidney_Pathway_3B.gpt-5.6-sol.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3B,gpt-5.6-sol,A,Yes,Kidney_Pathway_3B.gpt-5.6-sol.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3B,claude-opus-5,A,Yes,Kidney_Pathway_3B.gpt-5.6-sol.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3B,o1-2024-12-17,A,Yes,Kidney_Pathway_3B.gemini-3.6-flash.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3B,gpt-5.6-sol,A,Yes,Kidney_Pathway_3B.gemini-3.6-flash.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3B,claude-opus-5,C,No,Kidney_Pathway_3B.gemini-3.6-flash.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3B,o1-2024-12-17,A,Yes,Kidney_Pathway_3B.claude-opus-5.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3B,gpt-5.6-sol,A,Yes,Kidney_Pathway_3B.claude-opus-5.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3B,claude-opus-5,A,Yes,Kidney_Pathway_3B.claude-opus-5.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3C,o1-2024-12-17,B,Yes,Kidney_Pathway_3C.o1-2024-12-17.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3C,gpt-5.6-sol,A,No,Kidney_Pathway_3C.o1-2024-12-17.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3C,claude-opus-5,C,No,Kidney_Pathway_3C.o1-2024-12-17.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3C,o1-2024-12-17,E,No,Kidney_Pathway_3C.gpt-5.6-sol.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3C,gpt-5.6-sol,E,No,Kidney_Pathway_3C.gpt-5.6-sol.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3C,claude-opus-5,E,No,Kidney_Pathway_3C.gpt-5.6-sol.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3C,o1-2024-12-17,C,Yes,Kidney_Pathway_3C.gemini-3.6-flash.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3C,gpt-5.6-sol,A,Yes,Kidney_Pathway_3C.gemini-3.6-flash.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3C,claude-opus-5,A,Yes,Kidney_Pathway_3C.gemini-3.6-flash.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3C,o1-2024-12-17,E,No,Kidney_Pathway_3C.claude-opus-5.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3C,gpt-5.6-sol,C,No,Kidney_Pathway_3C.claude-opus-5.txt,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3C,claude-opus-5,E,No,Kidney_Pathway_3C.claude-opus-5.txt,MS,Pathway,Kidney,Biological Inference
