CaseStudy_ID,Question_ID,Answer,Sample_ID,Model_name,Model_return,Info_check,Report_name,Authors,Google Folder,Data,Task Category
Covid_pathway_3,1,C,Covid_pathway_3B,gemini-2.0-flash,E,No,Covid_pathway_3B.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,1,C,Covid_pathway_3B,claude-3-7-sonnet-20250219,E,No,Covid_pathway_3B.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,1,C,Covid_pathway_3A,gpt-4o,E,No,Covid_pathway_3A.gpt-4o.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,1,C,Covid_pathway_3A,gemini-2.0-flash,E,No,Covid_pathway_3A.gpt-4o.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,1,C,Covid_pathway_3A,claude-3-7-sonnet-20250219,E,No,Covid_pathway_3A.gpt-4o.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,1,C,Covid_pathway_3A,gpt-4o,C,No,Covid_pathway_3A.gemini-2.0-flash.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,1,C,Covid_pathway_3A,gemini-2.0-flash,E,Yes,Covid_pathway_3A.gemini-2.0-flash.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,1,C,Covid_pathway_3A,claude-3-7-sonnet-20250219,E,No,Covid_pathway_3A.gemini-2.0-flash.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,1,C,Covid_pathway_3A,gpt-4o,A,No,Covid_pathway_3A.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,1,C,Covid_pathway_3A,gemini-2.0-flash,A,Yes,Covid_pathway_3A.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,1,C,Covid_pathway_3A,claude-3-7-sonnet-20250219,E,No,Covid_pathway_3A.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,2,D,Covid_pathway_3B,gpt-4o,D,Yes,Covid_pathway_3B.gpt-4o.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,2,D,Covid_pathway_3B,gemini-2.0-flash,D,Yes,Covid_pathway_3B.gpt-4o.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,2,D,Covid_pathway_3B,claude-3-7-sonnet-20250219,D,Yes,Covid_pathway_3B.gpt-4o.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,2,D,Covid_pathway_3B,gpt-4o,D,Yes,Covid_pathway_3B.gemini-2.0-flash.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,2,D,Covid_pathway_3B,gemini-2.0-flash,D,Yes,Covid_pathway_3B.gemini-2.0-flash.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,2,D,Covid_pathway_3B,claude-3-7-sonnet-20250219,D,Yes,Covid_pathway_3B.gemini-2.0-flash.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,2,D,Covid_pathway_3B,gpt-4o,D,Yes,Covid_pathway_3B.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,2,D,Covid_pathway_3B,gemini-2.0-flash,D,Yes,Covid_pathway_3B.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,2,D,Covid_pathway_3B,claude-3-7-sonnet-20250219,D,Yes,Covid_pathway_3B.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,2,D,Covid_pathway_3A,gpt-4o,D,Yes,Covid_pathway_3A.gpt-4o.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,2,D,Covid_pathway_3A,gemini-2.0-flash,D,Yes,Covid_pathway_3A.gpt-4o.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,2,D,Covid_pathway_3A,claude-3-7-sonnet-20250219,D,Yes,Covid_pathway_3A.gpt-4o.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,2,D,Covid_pathway_3A,gpt-4o,D,Yes,Covid_pathway_3A.gemini-2.0-flash.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,2,D,Covid_pathway_3A,gemini-2.0-flash,D,Yes,Covid_pathway_3A.gemini-2.0-flash.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,2,D,Covid_pathway_3A,claude-3-7-sonnet-20250219,D,Yes,Covid_pathway_3A.gemini-2.0-flash.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,2,D,Covid_pathway_3A,gpt-4o,D,Yes,Covid_pathway_3A.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,2,D,Covid_pathway_3A,gemini-2.0-flash,D,Yes,Covid_pathway_3A.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,2,D,Covid_pathway_3A,claude-3-7-sonnet-20250219,D,Yes,Covid_pathway_3A.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,3,A,Covid_pathway_3B,gpt-4o,A,Yes,Covid_pathway_3B.gpt-4o.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,3,A,Covid_pathway_3B,gemini-2.0-flash,A,Yes,Covid_pathway_3B.gpt-4o.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,3,A,Covid_pathway_3B,claude-3-7-sonnet-20250219,A,No,Covid_pathway_3B.gpt-4o.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,3,A,Covid_pathway_3B,gpt-4o,A,Yes,Covid_pathway_3B.gemini-2.0-flash.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,3,A,Covid_pathway_3B,gemini-2.0-flash,A,Yes,Covid_pathway_3B.gemini-2.0-flash.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,3,A,Covid_pathway_3B,claude-3-7-sonnet-20250219,A,Yes,Covid_pathway_3B.gemini-2.0-flash.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,3,A,Covid_pathway_3B,gpt-4o,A,Yes,Covid_pathway_3B.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,3,A,Covid_pathway_3B,gemini-2.0-flash,A,Yes,Covid_pathway_3B.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,3,A,Covid_pathway_3B,claude-3-7-sonnet-20250219,A,Yes,Covid_pathway_3B.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,3,A,Covid_pathway_3A,gpt-4o,A,Yes,Covid_pathway_3A.gpt-4o.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,3,A,Covid_pathway_3A,gemini-2.0-flash,A,Yes,Covid_pathway_3A.gpt-4o.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,3,A,Covid_pathway_3A,claude-3-7-sonnet-20250219,A,Yes,Covid_pathway_3A.gpt-4o.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,3,A,Covid_pathway_3A,gpt-4o,A,Yes,Covid_pathway_3A.gemini-2.0-flash.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,3,A,Covid_pathway_3A,gemini-2.0-flash,A,Yes,Covid_pathway_3A.gemini-2.0-flash.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,3,A,Covid_pathway_3A,claude-3-7-sonnet-20250219,A,Yes,Covid_pathway_3A.gemini-2.0-flash.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,3,A,Covid_pathway_3A,gpt-4o,A,Yes,Covid_pathway_3A.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,3,A,Covid_pathway_3A,gemini-2.0-flash,A,Yes,Covid_pathway_3A.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_3,3,A,Covid_pathway_3A,claude-3-7-sonnet-20250219,A,Yes,Covid_pathway_3A.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,1,D,Covid_pathway_4B,gpt-4o,E,Yes,Covid_pathway_4B.gpt-4o.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,1,D,Covid_pathway_4B,gemini-2.0-flash,D,Yes,Covid_pathway_4B.gpt-4o.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,1,D,Covid_pathway_4B,claude-3-7-sonnet-20250219,D,Yes,Covid_pathway_4B.gpt-4o.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,1,D,Covid_pathway_4B,gpt-4o,D,Yes,Covid_pathway_4B.gemini-2.0-flash.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,1,D,Covid_pathway_4B,gemini-2.0-flash,D,Yes,Covid_pathway_4B.gemini-2.0-flash.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,1,D,Covid_pathway_4B,claude-3-7-sonnet-20250219,D,Yes,Covid_pathway_4B.gemini-2.0-flash.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,1,D,Covid_pathway_4B,gpt-4o,E,Yes,Covid_pathway_4B.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,1,D,Covid_pathway_4B,gemini-2.0-flash,E,Yes,Covid_pathway_4B.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,1,D,Covid_pathway_4B,claude-3-7-sonnet-20250219,E,No,Covid_pathway_4B.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,1,D,Covid_pathway_4A,gpt-4o,D,Yes,Covid_pathway_4A.gpt-4o.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,1,D,Covid_pathway_4A,gemini-2.0-flash,D,Yes,Covid_pathway_4A.gpt-4o.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,1,D,Covid_pathway_4A,claude-3-7-sonnet-20250219,D,Yes,Covid_pathway_4A.gpt-4o.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,1,D,Covid_pathway_4A,gpt-4o,D,Yes,Covid_pathway_4A.gemini-2.0-flash.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,1,D,Covid_pathway_4A,gemini-2.0-flash,D,Yes,Covid_pathway_4A.gemini-2.0-flash.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,1,D,Covid_pathway_4A,claude-3-7-sonnet-20250219,D,Yes,Covid_pathway_4A.gemini-2.0-flash.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,1,D,Covid_pathway_4A,gpt-4o,D,Yes,Covid_pathway_4A.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,1,D,Covid_pathway_4A,gemini-2.0-flash,D,Yes,Covid_pathway_4A.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,1,D,Covid_pathway_4A,claude-3-7-sonnet-20250219,D,Yes,Covid_pathway_4A.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,2,B,Covid_pathway_4B,gpt-4o,E,Yes,Covid_pathway_4B.gpt-4o.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,2,B,Covid_pathway_4B,gemini-2.0-flash,B,Yes,Covid_pathway_4B.gpt-4o.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,2,B,Covid_pathway_4B,claude-3-7-sonnet-20250219,B,No,Covid_pathway_4B.gpt-4o.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,2,B,Covid_pathway_4B,gpt-4o,B,Yes,Covid_pathway_4B.gemini-2.0-flash.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,2,B,Covid_pathway_4B,gemini-2.0-flash,B,Yes,Covid_pathway_4B.gemini-2.0-flash.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,2,B,Covid_pathway_4B,claude-3-7-sonnet-20250219,B,No,Covid_pathway_4B.gemini-2.0-flash.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,2,B,Covid_pathway_4B,gpt-4o,E,Yes,Covid_pathway_4B.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,2,B,Covid_pathway_4B,gemini-2.0-flash,B,Yes,Covid_pathway_4B.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,2,B,Covid_pathway_4B,claude-3-7-sonnet-20250219,E,No,Covid_pathway_4B.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,2,B,Covid_pathway_4A,gpt-4o,B,Yes,Covid_pathway_4A.gpt-4o.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,2,B,Covid_pathway_4A,gemini-2.0-flash,B,Yes,Covid_pathway_4A.gpt-4o.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,2,B,Covid_pathway_4A,claude-3-7-sonnet-20250219,B,Yes,Covid_pathway_4A.gpt-4o.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,2,B,Covid_pathway_4A,gpt-4o,B,Yes,Covid_pathway_4A.gemini-2.0-flash.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,2,B,Covid_pathway_4A,gemini-2.0-flash,B,Yes,Covid_pathway_4A.gemini-2.0-flash.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,2,B,Covid_pathway_4A,claude-3-7-sonnet-20250219,B,Yes,Covid_pathway_4A.gemini-2.0-flash.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,2,B,Covid_pathway_4A,gpt-4o,B,Yes,Covid_pathway_4A.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,2,B,Covid_pathway_4A,gemini-2.0-flash,B,Yes,Covid_pathway_4A.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,2,B,Covid_pathway_4A,claude-3-7-sonnet-20250219,B,Yes,Covid_pathway_4A.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,3,C,Covid_pathway_4B,gpt-4o,E,No,Covid_pathway_4B.gpt-4o.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,3,C,Covid_pathway_4B,gemini-2.0-flash,E,Yes,Covid_pathway_4B.gpt-4o.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,3,C,Covid_pathway_4B,claude-3-7-sonnet-20250219,E,No,Covid_pathway_4B.gpt-4o.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,3,C,Covid_pathway_4B,gpt-4o,B,Yes,Covid_pathway_4B.gemini-2.0-flash.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,3,C,Covid_pathway_4B,gemini-2.0-flash,B,Yes,Covid_pathway_4B.gemini-2.0-flash.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,3,C,Covid_pathway_4B,claude-3-7-sonnet-20250219,D,Yes,Covid_pathway_4B.gemini-2.0-flash.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,3,C,Covid_pathway_4B,gpt-4o,E,No,Covid_pathway_4B.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,3,C,Covid_pathway_4B,gemini-2.0-flash,E,No,Covid_pathway_4B.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,3,C,Covid_pathway_4B,claude-3-7-sonnet-20250219,E,No,Covid_pathway_4B.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,3,C,Covid_pathway_4A,gpt-4o,E,No,Covid_pathway_4A.gpt-4o.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,3,C,Covid_pathway_4A,gemini-2.0-flash,D,Yes,Covid_pathway_4A.gpt-4o.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,3,C,Covid_pathway_4A,claude-3-7-sonnet-20250219,E,No,Covid_pathway_4A.gpt-4o.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,3,C,Covid_pathway_4A,gpt-4o,B,No,Covid_pathway_4A.gemini-2.0-flash.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,3,C,Covid_pathway_4A,gemini-2.0-flash,D,Yes,Covid_pathway_4A.gemini-2.0-flash.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,3,C,Covid_pathway_4A,claude-3-7-sonnet-20250219,B,No,Covid_pathway_4A.gemini-2.0-flash.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,3,C,Covid_pathway_4A,gpt-4o,E,Yes,Covid_pathway_4A.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,3,C,Covid_pathway_4A,gemini-2.0-flash,B,Yes,Covid_pathway_4A.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_pathway_4,3,C,Covid_pathway_4A,claude-3-7-sonnet-20250219,E,No,Covid_pathway_4A.claude-3-7-sonnet-20250219.txt,DK,Pathway,COVID,Descriptive - information retrival
Covid_DE_5,1,B,Covid_DE_5A,gpt-4o,E,No,Covid_DE_5A.gpt-4o.txt,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,1,B,Covid_DE_5A,gemini-2.0-flash,B,Yes,Covid_DE_5A.gpt-4o.txt,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,1,B,Covid_DE_5A,claude-3-7-sonnet-20250219,B,No,Covid_DE_5A.gpt-4o.txt,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,1,B,Covid_DE_5A,gpt-4o,D,No,Covid_DE_5A.gemini-2.0-flash.txt,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,1,B,Covid_DE_5A,gemini-2.0-flash,C,Yes,Covid_DE_5A.gemini-2.0-flash.txt,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,1,B,Covid_DE_5A,claude-3-7-sonnet-20250219,B,No,Covid_DE_5A.gemini-2.0-flash.txt,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,1,B,Covid_DE_5A,gpt-4o,C,Yes,Covid_DE_5A.claude-3-7-sonnet-20250219.txt,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,1,B,Covid_DE_5A,gemini-2.0-flash,B,Yes,Covid_DE_5A.claude-3-7-sonnet-20250219.txt,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,1,B,Covid_DE_5A,claude-3-7-sonnet-20250219,B,No,Covid_DE_5A.claude-3-7-sonnet-20250219.txt,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,2,A,Covid_DE_5A,gpt-4o,A,Yes,Covid_DE_5A.gpt-4o.txt,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,2,A,Covid_DE_5A,gemini-2.0-flash,A,Yes,Covid_DE_5A.gpt-4o.txt,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,2,A,Covid_DE_5A,claude-3-7-sonnet-20250219,A,Yes,Covid_DE_5A.gpt-4o.txt,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,2,A,Covid_DE_5A,gpt-4o,A,Yes,Covid_DE_5A.gemini-2.0-flash.txt,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,2,A,Covid_DE_5A,gemini-2.0-flash,A,Yes,Covid_DE_5A.gemini-2.0-flash.txt,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,2,A,Covid_DE_5A,claude-3-7-sonnet-20250219,A,Yes,Covid_DE_5A.gemini-2.0-flash.txt,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,2,A,Covid_DE_5A,gpt-4o,A,Yes,Covid_DE_5A.claude-3-7-sonnet-20250219.txt,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,2,A,Covid_DE_5A,gemini-2.0-flash,A,Yes,Covid_DE_5A.claude-3-7-sonnet-20250219.txt,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,2,A,Covid_DE_5A,claude-3-7-sonnet-20250219,A,Yes,Covid_DE_5A.claude-3-7-sonnet-20250219.txt,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,3,C,Covid_DE_5A,gpt-4o,C,Yes,Covid_DE_5A.gpt-4o.txt,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,3,C,Covid_DE_5A,gemini-2.0-flash,C,Yes,Covid_DE_5A.gpt-4o.txt,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,3,C,Covid_DE_5A,claude-3-7-sonnet-20250219,C,Yes,Covid_DE_5A.gpt-4o.txt,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,3,C,Covid_DE_5A,gpt-4o,C,Yes,Covid_DE_5A.gemini-2.0-flash.txt,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,3,C,Covid_DE_5A,gemini-2.0-flash,C,Yes,Covid_DE_5A.gemini-2.0-flash.txt,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,3,C,Covid_DE_5A,claude-3-7-sonnet-20250219,C,Yes,Covid_DE_5A.gemini-2.0-flash.txt,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,3,C,Covid_DE_5A,gpt-4o,C,Yes,Covid_DE_5A.claude-3-7-sonnet-20250219.txt,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,3,C,Covid_DE_5A,gemini-2.0-flash,C,Yes,Covid_DE_5A.claude-3-7-sonnet-20250219.txt,DK,DE,COVID,Descriptive - information retrival
Covid_DE_5,3,C,Covid_DE_5A,claude-3-7-sonnet-20250219,C,Yes,Covid_DE_5A.claude-3-7-sonnet-20250219.txt,DK,DE,COVID,Descriptive - information retrival
Covid_CCI_9,1,B,Covid_CCI_9A,gpt-4o,B,Yes,Covid_CCI_9A.gpt-4o.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9A,gemini-2.0-flash,B,Yes,Covid_CCI_9A.gpt-4o.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9A,claude-3-7-sonnet-20250219,B,Yes,Covid_CCI_9A.gpt-4o.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9A,gpt-4o,B,Yes,Covid_CCI_9A.gemini-2.0-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9A,gemini-2.0-flash,B,Yes,Covid_CCI_9A.gemini-2.0-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9A,claude-3-7-sonnet-20250219,B,Yes,Covid_CCI_9A.gemini-2.0-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9A,gpt-4o,B,Yes,Covid_CCI_9A.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9A,gemini-2.0-flash,B,Yes,Covid_CCI_9A.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9A,claude-3-7-sonnet-20250219,B,Yes,Covid_CCI_9A.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9B,gpt-4o,B,Yes,Covid_CCI_9B.gpt-4o.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9B,gemini-2.0-flash,B,Yes,Covid_CCI_9B.gpt-4o.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9B,claude-3-7-sonnet-20250219,B,Yes,Covid_CCI_9B.gpt-4o.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9B,gpt-4o,B,Yes,Covid_CCI_9B.gemini-2.0-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9B,gemini-2.0-flash,B,Yes,Covid_CCI_9B.gemini-2.0-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9B,claude-3-7-sonnet-20250219,B,Yes,Covid_CCI_9B.gemini-2.0-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9B,gpt-4o,B,Yes,Covid_CCI_9B.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9B,gemini-2.0-flash,B,Yes,Covid_CCI_9B.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9B,claude-3-7-sonnet-20250219,B,Yes,Covid_CCI_9B.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9C,gpt-4o,B,Yes,Covid_CCI_9C.gpt-4o.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9C,gemini-2.0-flash,B,Yes,Covid_CCI_9C.gpt-4o.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9C,claude-3-7-sonnet-20250219,B,Yes,Covid_CCI_9C.gpt-4o.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9C,gpt-4o,B,Yes,Covid_CCI_9C.gemini-2.0-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9C,gemini-2.0-flash,B,Yes,Covid_CCI_9C.gemini-2.0-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9C,claude-3-7-sonnet-20250219,B,Yes,Covid_CCI_9C.gemini-2.0-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9C,gpt-4o,B,Yes,Covid_CCI_9C.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9C,gemini-2.0-flash,B,Yes,Covid_CCI_9C.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9C,claude-3-7-sonnet-20250219,B,Yes,Covid_CCI_9C.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9D,gpt-4o,B,Yes,Covid_CCI_9D.gpt-4o.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_9,1,B,Covid_CCI_9D,gemini-2.0-flash,B,Yes,Covid_CCI_9D.gpt-4o.txt,YC,CCI,COVID,Biological Inference
